#Cu-Au Porphyry
#5
#X	
#Y	
#Z	
#CU%	
#AUppm
21066.105	39758.310	2163.294	0.146	0.133
21063.521	39757.604	2151.597	0.107	0.130
21060.976	39756.899	2139.892	0.108	0.093
21058.537	39756.183	2128.167	0.113	0.085
21056.203	39755.455	2116.420	0.120	0.135
21053.977	39754.716	2104.653	0.088	0.085
21051.798	39753.947	2092.878	0.075	0.085
21049.587	39753.122	2081.113	0.098	0.085
21047.344	39752.240	2069.358	0.170	0.153
21045.069	39751.303	2057.613	0.142	0.102
21042.788	39750.335	2045.872	0.128	0.108
21040.551	39749.386	2034.121	0.123	0.098
21038.359	39748.455	2022.360	0.118	0.088
21036.211	39747.543	2010.590	0.150	0.120
21034.101	39746.644	1998.811	0.145	0.140
21032.001	39745.731	1987.031	0.180	0.153
21029.910	39744.800	1975.252	0.158	0.138
21027.826	39743.852	1963.472	0.155	0.120
21025.749	39742.888	1951.693	0.370	0.317
21023.674	39741.920	1939.913	0.163	0.147
21021.599	39740.953	1928.134	0.230	0.193
21019.523	39739.985	1916.354	0.202	0.210
21017.448	39739.017	1904.575	0.153	0.118
21015.373	39738.050	1892.795	0.212	0.170
21013.298	39737.082	1881.016	0.168	0.142
21011.223	39736.114	1869.236	0.177	0.235
21009.148	39735.147	1857.457	0.155	0.153
21007.072	39734.179	1845.677	0.100	0.098
21004.997	39733.211	1833.897	0.153	0.170
21002.922	39732.244	1822.118	0.178	0.280
21000.847	39731.276	1810.338	0.088	0.078
20998.788	39730.316	1798.555	0.077	0.058
20996.776	39729.378	1786.763	0.037	0.023
20994.810	39728.461	1774.961	0.057	0.043
20992.891	39727.566	1763.150	0.075	0.050
20991.002	39726.685	1751.332	0.108	0.150
20989.114	39725.805	1739.514	0.063	0.050
20987.225	39724.924	1727.697	0.102	0.108
20985.336	39724.043	1715.879	0.072	0.060
20983.448	39723.163	1704.061	0.055	0.050
20981.559	39722.282	1692.244	0.083	0.077
20749.430	39662.220	2280.490	0.105	0.070
20749.430	39662.220	2268.490	0.128	0.100
20749.430	39662.220	2256.490	0.112	0.098
20749.430	39662.220	2244.490	0.130	0.118
20749.430	39662.220	2232.490	0.120	0.097
20749.430	39662.220	2220.490	0.130	0.090
20749.430	39662.220	2208.490	0.093	0.070
20749.430	39662.220	2196.490	0.170	0.108
20749.430	39662.220	2184.490	0.123	0.088
20749.430	39662.220	2172.490	0.143	0.085
20749.430	39662.220	2160.490	0.315	0.243
20749.430	39662.220	2148.490	0.223	0.165
20749.430	39662.220	2136.490	0.343	0.292
20749.430	39662.220	2124.490	0.445	0.413
20749.430	39662.220	2112.490	0.180	0.128
20749.445	39662.226	2100.490	0.245	0.198
20749.501	39662.247	2088.491	0.200	0.170
20749.601	39662.286	2076.492	0.113	0.075
20749.743	39662.340	2064.493	0.170	0.120
20749.923	39662.412	2052.495	0.105	0.083
20750.034	39662.509	2040.496	0.118	0.093
20750.031	39662.635	2028.498	0.123	0.085
20749.922	39662.789	2016.500	0.102	0.080
20749.787	39662.949	2004.502	0.090	0.088
20749.652	39663.110	1992.504	0.097	0.080
20749.518	39663.270	1980.506	0.073	0.068
20749.383	39663.431	1968.507	0.063	0.063
20749.249	39663.591	1956.509	0.122	0.090
20749.114	39663.752	1944.511	0.138	0.113
20748.979	39663.912	1932.513	0.125	0.113
20748.845	39664.072	1920.515	0.083	0.075
20748.710	39664.233	1908.517	0.068	0.070
20748.576	39664.393	1896.518	0.090	0.068
20748.441	39664.554	1884.520	0.065	0.058
20748.306	39664.714	1872.522	0.037	0.050
20748.172	39664.875	1860.524	0.073	0.155
20748.037	39665.035	1848.526	0.048	0.063
20747.902	39665.195	1836.528	0.125	0.153
20747.768	39665.356	1824.529	0.068	0.073
20747.633	39665.516	1812.531	0.040	0.058
20747.499	39665.677	1800.533	0.020	0.030
20747.364	39665.837	1788.535	0.020	0.040
20747.229	39665.998	1776.537	0.017	0.027
20747.095	39666.158	1764.539	0.020	0.030
20746.960	39666.318	1752.540	0.033	0.052
20746.826	39666.479	1740.542	0.023	0.043
20746.691	39666.639	1728.544	0.060	0.068
20746.556	39666.800	1716.546	0.043	0.055
20746.422	39666.960	1704.548	0.075	0.092
20766.550	39669.150	2279.500	0.165	0.432
20766.550	39669.150	2267.500	0.225	0.198
20766.550	39669.150	2255.500	0.405	0.350
20766.550	39669.150	2243.500	0.235	0.170
20766.550	39669.150	2231.500	0.322	0.305
20766.550	39669.150	2219.500	0.415	0.325
20797.554	39676.085	2283.460	0.153	0.165
20797.589	39675.887	2271.464	0.580	0.567
20797.655	39675.508	2259.471	0.123	0.223
20797.711	39675.095	2247.478	0.115	0.255
20797.751	39674.679	2235.485	0.255	0.335
20797.772	39674.262	2223.493	0.356	0.301
20797.777	39673.847	2211.500	0.438	0.485
20797.777	39673.504	2199.506	0.485	0.472
20797.777	39673.261	2187.510	0.335	0.292
20797.777	39673.118	2175.513	0.173	0.117
20797.777	39673.076	2163.513	0.233	0.288
20797.777	39673.076	2151.513	0.413	0.462
20821.804	39682.591	2283.150	0.000	0.000
20821.993	39682.523	2271.154	0.014	0.036
20822.349	39682.386	2259.161	0.006	0.028
20822.687	39682.188	2247.168	0.009	0.026
20822.966	39681.929	2235.175	0.010	0.029
20823.184	39681.611	2223.183	0.183	0.255
20823.343	39681.234	2211.190	0.380	0.426
20823.460	39680.836	2199.197	0.387	0.432
20823.543	39680.432	2187.205	0.425	0.530
20823.592	39680.022	2175.212	0.280	0.357
20823.607	39679.605	2163.219	0.345	0.437
20823.607	39679.186	2151.226	0.423	0.433
20823.607	39678.768	2139.234	0.402	0.354
20823.607	39678.349	2127.241	0.264	0.241
20823.607	39677.930	2115.248	0.465	0.445
20823.607	39677.511	2103.256	0.530	0.460
20846.020	39687.980	2281.270	0.004	0.021
20846.020	39687.980	2269.270	0.023	0.052
20846.020	39687.980	2257.270	0.032	0.073
20846.020	39687.980	2245.270	0.032	0.078
20846.020	39687.980	2233.270	0.059	0.098
20846.020	39687.980	2221.270	0.041	0.076
20846.020	39687.980	2209.270	0.027	0.058
20846.020	39687.980	2197.270	0.067	0.090
20846.020	39687.980	2185.270	0.030	0.077
20846.020	39687.980	2173.270	0.155	0.200
20846.020	39687.980	2161.270	0.300	0.327
20846.020	39687.980	2149.270	0.344	0.412
20846.020	39687.980	2137.270	0.412	0.428
20846.020	39687.980	2125.270	0.403	0.528
20846.020	39687.980	2113.270	0.650	0.894
20846.020	39687.980	2101.270	0.473	0.496
20846.020	39687.980	2089.270	0.327	0.387
20846.020	39687.980	2077.270	0.501	0.514
20846.020	39687.980	2065.270	0.458	0.430
20846.020	39687.980	2053.270	0.573	0.615
20846.020	39687.980	2041.270	0.618	0.696
20846.020	39687.980	2029.270	0.480	0.571
20846.020	39687.980	2017.270	0.463	0.516
20846.020	39687.980	2005.270	0.657	0.676
20846.020	39687.980	1993.270	0.430	0.482
20846.020	39687.980	1981.270	0.539	0.543
20846.020	39687.980	1969.270	0.453	0.368
20846.020	39687.980	1957.270	0.444	0.446
20846.020	39687.980	1945.270	0.498	0.521
20846.020	39687.980	1933.270	0.381	0.375
20846.020	39687.980	1921.270	0.364	0.357
20846.020	39687.980	1909.270	0.210	0.257
20846.020	39687.980	1897.270	0.216	0.280
20846.020	39687.980	1885.270	0.308	0.682
20846.020	39687.980	1873.270	0.426	0.403
20846.020	39687.980	1861.270	0.248	0.258
20846.020	39687.980	1849.270	0.331	0.333
20846.020	39687.980	1837.270	0.324	0.294
20846.020	39687.980	1825.270	0.261	0.286
20846.020	39687.980	1813.270	0.222	0.254
20846.020	39687.980	1801.270	0.230	0.278
20846.020	39687.980	1789.270	0.277	0.286
20846.020	39687.980	1777.270	0.268	0.279
20846.020	39687.980	1765.270	0.182	0.181
20846.020	39687.980	1753.270	0.207	0.212
20846.020	39687.980	1741.270	0.283	0.307
20846.020	39687.980	1729.270	0.147	0.147
20846.020	39687.980	1717.270	0.193	0.207
20846.020	39687.980	1705.270	0.153	0.171
20846.020	39687.980	1693.270	0.095	0.096
20894.400	39699.550	2278.200	0.030	0.080
20894.400	39699.550	2266.200	0.100	0.093
20894.400	39699.550	2254.200	0.177	0.177
20894.400	39699.550	2242.200	0.163	0.198
20894.400	39699.550	2230.200	0.180	0.195
20894.400	39699.550	2218.200	0.108	0.142
20918.770	39709.330	2278.910	0.105	0.191
20918.770	39709.330	2266.910	0.128	0.130
20918.770	39709.330	2254.910	0.165	0.230
20918.770	39709.330	2242.910	0.240	0.347
20918.770	39709.330	2230.910	0.300	0.383
20918.770	39709.330	2218.910	0.265	0.367
20918.770	39709.330	2206.910	0.328	0.365
20918.770	39709.330	2194.910	0.367	0.540
20918.770	39709.330	2182.910	0.233	0.345
20918.770	39709.330	2170.910	0.253	0.345
20918.770	39709.330	2158.910	0.357	0.357
20918.770	39709.330	2146.910	0.448	0.570
20918.770	39709.330	2134.910	0.545	0.620
20918.770	39709.330	2122.910	0.688	0.595
20918.770	39709.330	2110.910	0.430	0.318
20918.770	39709.330	2098.910	0.240	0.245
20918.770	39709.330	2086.910	0.295	0.253
20941.400	39713.500	2273.300	0.167	0.273
20941.400	39713.500	2261.300	0.137	0.150
20941.400	39713.500	2249.300	0.215	0.285
20941.400	39713.500	2237.300	0.282	0.337
20941.400	39713.500	2225.300	0.302	0.480
20963.493	39719.768	2273.784	0.208	0.278
20968.504	39721.111	2262.963	0.128	0.295
20973.537	39722.459	2252.153	0.025	0.593
20978.592	39723.814	2241.355	0.300	0.403
20983.666	39725.173	2230.565	0.283	0.395
20988.711	39726.525	2219.762	0.160	0.335
20993.712	39727.865	2208.937	0.280	0.383
20998.671	39729.194	2198.091	0.278	0.297
20996.160	39721.770	2270.380	0.049	0.265
20996.160	39721.770	2258.380	0.068	0.263
20996.160	39721.770	2246.380	0.118	0.240
20996.160	39721.770	2234.380	0.051	0.313
20996.160	39721.770	2222.380	0.027	0.248
20996.160	39721.770	2210.380	0.137	0.257
20996.160	39721.770	2198.380	0.185	0.297
20996.160	39721.770	2186.380	0.320	0.343
20996.160	39721.770	2174.380	0.196	0.326
20996.160	39721.770	2162.380	0.132	0.297
20996.160	39721.770	2150.380	0.167	0.357
20996.160	39721.770	2138.380	0.343	0.313
21012.550	39733.200	2267.400	0.012	0.245
21012.550	39733.200	2255.400	0.095	0.190
21012.550	39733.200	2243.400	0.200	0.225
21012.550	39733.200	2231.400	0.180	0.302
21037.594	39740.342	2267.666	0.060	0.165
21032.640	39739.015	2256.817	0.068	0.130
21027.651	39737.678	2245.985	0.172	0.135
21022.661	39736.341	2235.154	0.133	0.130
21017.671	39735.004	2224.323	0.202	0.188
21012.681	39733.666	2213.492	0.413	0.277
21073.818	39748.419	2267.162	0.012	0.048
21069.853	39747.357	2255.886	0.003	0.057
21065.889	39746.294	2244.609	0.083	0.077
21061.925	39745.232	2233.333	0.047	0.058
21057.960	39744.170	2222.057	0.073	0.058
21053.996	39743.108	2210.780	0.068	0.070
20942.530	39750.672	2164.162	0.715	0.498
20947.592	39750.983	2153.286	0.895	0.690
20952.655	39751.257	2142.411	1.178	0.755
